sku_id,taxonomy_id,taxonomy_name,,,,,,,,,,,,,,,,,,
15774,7206aadb-c2e9-481b-985f-821380b1ac16,MẸ VÀ BÉ,,,,,,,,,,,,,,,,,,
27197,3a8cb1ef-8c69-40e8-8e9e-0207ffa845cc,VĂN PHÒNG PHẨM SHOP,,,,,,,,,,,,,,,,,,
16034,5fec24a2-0a24-059b-1cae-3a19097cc901,CHÀM - VẢY NẾN - VIÊM DA CƠ ĐỊA,,,,,,,,,,,,,,,,,,
19865,66d520c8-0233-4138-89e9-121b2a5b7f2e,DẠ DÀY VIÊN,,,,,,,,,,,,,,,,,,
19666,6685050f-f128-43c3-82dc-9f9a3de39371,Thuốc nhỏ mắt,,,,,,,,,,,,,,,,,,
18713,3b06b341-0972-42cf-9237-80d6025e69ac,TETRACYCLIN,,,,,,,,,,,,,,,,,,
32641,2d462136-5d90-495e-9501-562a1450521f,Thuốc giãn cơ,,,,,,,,,,,,,,,,,,
32654,693fc44c-9c0c-4a2c-af48-ead5ddd8d7ab,VIÊM MŨI DỊ ỨNG,,,,,,,,,,,,,,,,,,
29161,8fd2afa1-2e53-4fa7-4f0f-3a1909bc6b96,DƯỠNG ẨM CHO BÉ,,,,,,,,,,,,,,,,,,
31558,86c801a1-c1ad-4058-b0cd-880717aca3cc,Thuốc đặt âm đạo,,,,,,,,,,,,,,,,,,
42676,e11f35ff-b985-a8ad-1d7d-3a1909da5b9e,MỤN,,,,,,,,,,,,,,,,,,
43269,e2aec4df-eb41-4f5a-a7db-1d7f0fd81a90,Thuốc chống dị ứng,,,,,,,,,,,,,,,,,,
21642,f11f8e97-aa4f-48f2-3cae-3a1909e04181,RỬA MẶT,,,,,,,,,,,,,,,,,,
32483,502d459c-bce9-0f3f-f74a-3a190983e97c,CHỐNG NẮNG MẶT,,,,,,,,,,,,,,,,,,
17773,4e91fa6d-563c-4a84-ba97-8e27d0f55634,TẨY TRANG,,,,,,,,,,,,,,,,,,
31949,1880311b-e95a-e98d-b715-3a190984508c,CHỐNG NẮNG TOÀN THÂN,,,,,,,,,,,,,,,,,,
15575,e11f35ff-b985-a8ad-1d7d-3a1909da5b9e,MỤN,,,,,,,,,,,,,,,,,,
33200,d41d2422-eabe-2334-5224-3a0fe5d7174e,HO GÀ,,,,,,,,,,,,,,,,,,
16411,0579cca9-884d-65ae-5197-3a1909c1df32,DƯỠNG TRẮNG DA,,,,,,,,,,,,,,,,,,
16345,703c34c6-4fbe-45ea-982b-c0e4d194c9e7,BETA LACTAM,,,,,,,,,,,,,,,,,,
15100,05d905f9-1d3a-49ae-9bba-4067d03c719c,HO ĐÀM,,,,,,,,,,,,,,,,,,
14409,e52fd26c-95a0-4a8a-be58-49d68ff01200,DẦU GỘI,,,,,,,,,,,,,,,,,,
19794,703c34c6-4fbe-45ea-982b-c0e4d194c9e7,BETA LACTAM,,,,,,,,,,,,,,,,,,
15442,747afa89-dd09-4a91-b247-c2b8364ebd7d,RĂNG MIỆNG,,,,,,,,,,,,,,,,,,
15539,e9f33f28-0289-aafe-a841-3a1909bf7ee7,DƯỠNG ẨM TOÀN THÂN,,,,,,,,,,,,,,,,,,
16090,f11f8e97-aa4f-48f2-3cae-3a1909e04181,RỬA MẶT,,,,,,,,,,,,,,,,,,
39360,000b52cd-937d-d2c3-6ced-3a118c5b82c5,DINH DƯỠNG THỂ THAO,,,,,,,,,,,,,,,,,,
20528,f6a3c8cf-551a-43e4-ba59-be433dba4849,Thuốc trị ho cảm,,,,,,,,,,,,,,,,,,
18320,703c34c6-4fbe-45ea-982b-c0e4d194c9e7,BETA LACTAM,,,,,,,,,,,,,,,,,,
40643,2040273b-cc1b-4229-9d5e-12f8c9bccab5,DẠI,,,,,,,,,,,,,,,,,,
22078,e52fd26c-95a0-4a8a-be58-49d68ff01200,DẦU GỘI,,,,,,,,,,,,,,,,,,
16936,c444f3bc-c8fa-4493-b99e-cb481a536bd7,KẸO CỨNG,,,,,,,,,,,,,,,,,,
32688,4b950f10-aa1b-484f-b859-72f7e835a37b,BỔ XƯƠNG,,,,,,,,,,,,,,,,,,
2.91E+04,e78d72a0-0386-4e65-b1d7-3153445f9771,KHÁNG SINH,,,,,,,,,,,,,,,,,,
2.71E+04,c89527af-4fa4-4250-b4e9-5fdc823b0a26,KHÁC,,,,,,,,,,,,,,,,,,
43572,f11f8e97-aa4f-48f2-3cae-3a1909e04181,RỬA MẶT,,,,,,,,,,,,,,,,,,
20354,66d520c8-0233-4138-89e9-121b2a5b7f2e,DẠ DÀY VIÊN,,,,,,,,,,,,,,,,,,
20569,3dd79e4c-7343-4b4e-a5a3-192d91e0a0f5,LOÃNG XƯƠNG,,,,,,,,,,,,,,,,,,
21410,e52fd26c-95a0-4a8a-be58-49d68ff01200,DẦU GỘI,,,,,,,,,,,,,,,,,,
42599,e11f35ff-b985-a8ad-1d7d-3a1909da5b9e,MỤN,,,,,,,,,,,,,,,,,,
22076,95e99909-d9aa-1f44-5a38-3a1909d1f4e5,KHOÁNG DƯỠNG ẨM,,,,,,,,,,,,,,,,,,
33995,e11f35ff-b985-a8ad-1d7d-3a1909da5b9e,MỤN,,,,,,,,,,,,,,,,,,
