regimen_detail_id,regimen_id,vaccine_id,from_age,to_age,age_unit_code,age_unit,from_age_number,to_age_number,schedule_type,required_injections,max_injections,unit,regimen_detail_note,dosage,nearest_injection_distance,max_distance,min_distance,is_pregnant_regimen,is_required,note,created_at,modified_at,etl_date,etl_by,record_checksum,primary_checksum
669d032c-b419-4955-ac18-4e4180eb1cae,73214d94-cc99-4253-8d51-0a3fdeb0394f,f44a0269-f87c-4ea8-ba37-be5e01fc012e,>= 20 tu?i,,3,Age,20,1000,T? tròn 20 tu?i tr? lên - Thông th??ng,3,NaN,ml,,1,30,30,28,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,2eaafa4843b6ebe6740bd1f4a4fd64c4,ea9da2ed5177a551a5e3fbd1aa63bb5b
6865b0cd-8c44-4240-a45a-2c08cf88ffad,2eb5d2e2-c848-452a-b2b2-d59f740489d5,f7b6a56f-eb21-45e8-af79-ace66797ded2,>= 6 tu?n,< 7 tháng,1,Week,6,30,T? 6 tu?n - d??i 7 tháng tu?i P? 2+1,3,3,ml,None,0.5,NaN,60,58,FALSE,TRUE,None,2/6/2026,2/6/2026,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,457f9b0ca6d65253212089d4c525ffae,4793285d81f608ff8b71feb04a4d3c6d
695a550c-ce84-4962-be10-7093bf550bc9,24de4840-2596-48a5-bdbd-1036255137ac,d2185439-42f0-4734-be8c-4e0c122bc48a,7 tu?i,< 10 tu?i,3,Age,7,10,T? 7 - d??i 10 tu?i - tiêm nh?c,1,NaN,ml,None,0.5,NaN,1800,1798,FALSE,FALSE,None,12/9/2023,4/24/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,af5d33ef0b7a5170f1aa33e6a65fbff1,4ca4977d39f0a4227b066d3bbf29cf80
695f3d58-5459-46dc-baa1-b21ef5b9a88e,a11ee261-da45-4fa6-9a6e-f21566a798da,d2185439-42f0-4734-be8c-4e0c122bc48a,10 tu?i,None,3,Age,10,1000,T? 10 tu?i tr? lên - tiêm nh?c,1,NaN,ml,None,0.5,NaN,3600,3598,FALSE,FALSE,None,12/9/2023,4/24/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,c755751c8c49696647023bd492ef272c,143368585b54726998023e82b695c3d3
6a0b380e-335e-4d60-aeff-33eef893b514,dc072bc9-2a24-435e-97d2-e91067aeef66,d08dac23-e318-4e7e-8dec-95db9cd06290,12 tháng tu?i,<7 tu?i,2,Month,12,84,Ch?a tiêm s?i ??n - T? 1 - d??i 7 tu?i,2,2,ml,None,0.5,0,0,0,FALSE,TRUE,None,2/2/2026,2/2/2026,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,68829fd25210014269ab39ba40fd8087,c9df074af2ca437f10e9d957d189a464
6a413f80-f2fa-4cec-9392-2f5d3aa7f10e,57160eb5-6a52-4942-af54-802a80bedf4f,50b8cd1b-fd31-4a24-808d-72ec6f5f8291,,,1,Week,0,52143,Tiêm trong da 0.1mlx2 - Sau ph?i nhi?m - Ch?a d? phòng,4,NaN,ml,None,0.2,4,4,4,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,ffcbaff368352a98ea8bd8246560cf4d,23cf19c0ee3785007ede261ebaad2307
6a7b8c99-6666-4d62-b3fc-5c963fbb1234,10bc4617-2212-4690-a3e3-b5b1b1ecd38c,ec3173d3-d38a-48ae-9b2d-297878b5cae0,1 tu?i,< 2 tu?i,2,Month,12,24,T? 1 - d??i 2 tu?i,2,2,ml,,0.5,0,0,0,FALSE,TRUE,None,11/8/2025,11/8/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,f54b01a400e920bb69df51a942c7f55b,506876fc77ef18f90066955b7a802270
6b7b6675-efab-4116-b7bb-2472212d202f,9b05e9ee-180e-44e9-8117-20f529dc05f4,6adcce41-9314-4491-a5bf-032e6e039664,,,3,Week,0,1000,Tiêm trong da 0.1mlx2 - Sau ph?i nhi?m - Ch?a d? phòng,4,NaN,ml,,0.2,3,3,3,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,19a83da2b5f485b6953c97581ff94eb5,033bf33e93a00f861267c76da9014ee9
6be5b36b-421e-4da9-a4ec-73d7325b2532,3793857b-e0e1-426a-99ef-a54361e2d74a,fc317bd8-72d1-4519-9c34-a43a26a98f21,2 tu?i,< 18 tu?i,2,Month,24,216,T? 2 - d??i 18 tu?i,2,2,ml,None,0.5,NaN,180,178,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,a60c094e1297884e055358bf82b8f775,e578945989984b65af0c7517612fa4f3
6c73cc73-ce3f-4adf-967c-8918b6c2b933,d0dcf7b1-3cee-419b-9a86-c73aa9ecfc6d,b046a06e-cfc1-4327-9bfe-8efd07372dbd,6 tháng tu?i,< 12 tháng tu?i,2,Month,6,12,T? 06 tháng - d??i 12 tháng,3,3,ml,,0.5,0,0,0,FALSE,TRUE,None,6/1/2024,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,3b4824fe0d1392e36f49dadf765d810a,9350929cc82cebdfd45b4851b9874c20
6d4ef70b-bd12-494f-a95e-113c3c3ae344,b5d9dfdd-8dcc-419f-9907-91bbe421f34b,c85f8ba6-bb27-4deb-a834-1c4466d83113,6 tháng tu?i,9 tu?i,2,Month,6,108,T? 6 tháng - d??i 9 tu?i,2,NaN,ml,None,0.5,NaN,360,358,FALSE,FALSE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,3e0950e384f04014a08b4f9f40ebbe6a,d9f9699486782f3ea525ac67ddb1dd94
6d8c7c72-c0fb-4fc5-ab71-0ec92640f1e4,0930e8a0-79fd-4abc-802b-c5f91da5f8ff,d2185439-42f0-4734-be8c-4e0c122bc48a,4 tu?i,1000 tu?i,3,Age,4,1000,Booster,1,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,7/4/2024,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,31739cc2a08190b81b81239d1e00e995,61d9928b50b3731e34d5113be35653f7
6f08eac7-322c-43f4-9862-10a612463112,e1c3f187-7298-4666-a0e9-42f79e75bbe4,cd542041-0791-4943-bef1-47fc343e388b,,10 tu?i,1,Week,0,522,T? 10 tu?i tr? xu?ng - Nguy c? cao,4,NaN,ml,None,0.5,30,30,28,FALSE,TRUE,None,8/17/2023,1/3/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,9466d7c1e0902d4681ccd0b7f3454b74,7bd0bf3eeeb1b834a72ff840c032540c
6f86ed0e-728d-4699-977e-05c408eac6e4,e09ece89-dabe-4fc4-aa96-311c98b856f8,d2185439-42f0-4734-be8c-4e0c122bc48a,4 tu?i,None,3,Age,4,1000,T? 4 tu?i tr? lên - ch?a tiêm BH-HG-UV,4,NaN,ml,None,0.5,NaN,3600,3598,FALSE,FALSE,None,8/17/2023,8/29/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,33cfecf72c7a91f61dbaa0338d7b66c7,de876ca174055cb0b80cc67585dc2712
6f953f85-1edd-444a-b494-77b844c274cd,21dca72d-a8fc-4e35-94f9-b3e1c883d6cf,6c6438c6-d253-47ae-ab0b-f0bcca3ad323,6 tu?n,24 tháng tu?i,1,Week,6,105,Tiêm m?i 3 sau 1 tu?i,4,4,ml,None,0.5,0,0,0,FALSE,TRUE,None,12/9/2023,4/24/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,3cfc7fa9173ea9d9037dc116424bfc62,f380716ef337b006e0d4d33bb57b94c6
700bcd52-9b9f-4574-8d02-6e92662bb2e4,66263f30-ba03-43a9-ad2c-5cbe8b852954,d1b8a266-e964-4ff2-8b49-c28bb56edf9d,,,1,Week,0,52143,Tiêm b?p 0.5ml - Sau ph?i nhi?m - Ch?a d? phòng,5,NaN,ml,None,0.5,14,14,14,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,f35bab035e1c5e580eb1e10165638bf9,6a36afa28d8d3e55b5840c07aca970a6
7011a302-4d7d-4b5b-8a20-6f01472ce731,e9e8e6dd-1673-4d4a-97aa-1c9d2cd57085,fbc1852c-e226-4f09-887e-338f44726a54,13 tu?i,,3,Age,13,1000,T? 13 tu?i,2,2,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,da734dfcc3ce0a1722363632a4862f1d,e939525cc33f8647590c1ad59f2beac2
70635162-4e6f-46fb-a6d0-5e8b36085daf,bdd56675-f7a6-4544-8c4c-fd368852f0c1,cd542041-0791-4943-bef1-47fc343e388b,None,<=10 tu?i,1,Week,0,522,Booster,1,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,7/4/2024,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,874aece594f8ac193955dc82905a54c1,f1a3ed280d5e499188a77b83a44c99ec
70aa534b-c4f6-4cc5-bcfe-e7d4b79ec2a2,e8e9f3c4-af95-4327-ab75-232f225a7665,9ee1bcc6-bfac-4154-b74c-8347b88cba3c,12 tháng tu?i,< 7 tu?i,2,Month,12,84,Ch?a tiêm s?i ??n - T? 1 - d??i 7 tu?i,2,2,ml,Ph?i ??m b?o tr? tròn ?? 18 tháng,0.5,NaN,90,88,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,e0ce5d1ea8eb035b6250777404c8bd43,51126d7c35f256da47a0934d4d1166b0
70c6cc18-a8e6-4860-830b-caaf657db674,1f695fb9-500e-455b-8d02-48ff047dc750,f9ddf651-e433-4e7c-8786-745cf4307d32,6 tu?n,24 tháng tu?i,1,Week,6,105,Tiêm m?i 3 sau 1 tu?i,4,4,ml,None,0.5,30,30,28,FALSE,TRUE,None,12/9/2023,4/24/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,7d0c3a35a16658128ee20681143cf2e5,86411f08543bf2ba09e97d9b486c8f71
723fa83c-8a5d-4efe-8e18-f17664604edd,56098f09-59fe-4796-ba19-f2a9b1fb17ad,6cbc7463-9db7-40c2-91dc-1478d50b9773,7 tu?i,< 10 tu?i,3,Age,7,10,T? 7 - d??i 10 tu?i - ch?a tiêm,3,NaN,ml,None,0.5,NaN,180,178,FALSE,TRUE,None,12/9/2023,4/24/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,3b9b770fbf5b161373832ff5587ce4dc,8e4a4fae960dbc34a2ed8a6e58b3628b
73c8fdc7-042f-4948-8ccb-189037385e0c,85ca9ead-bf9d-4bcf-a7d1-c9d9e37396af,f0c13949-a5c2-42d0-8c12-8bbd1905cfbf,>= 12 tháng,,2,Month,12,12000,T? tròn 12 tháng tu?i tr? lên,2,2,ml,None,0.5,NaN,90,88,FALSE,TRUE,None,1/13/2026,1/13/2026,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,9b24d16a4ddeead59271fb887a99479f,322071b8bbf9c2b5f0095cd057dc0832
741459f2-8f98-48cb-8002-4a82936f3c10,bf4f4641-890e-44e7-9fae-8dd0cf13ab7e,678391be-ff09-4b83-8ead-f1a4e3d1562d,> 10 tu?i,,3,Age,10,1000,Trên 10 tu?i - Suy gi?m mi?n d?ch,4,NaN,ml,None,2,0,0,0,FALSE,TRUE,None,12/9/2023,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,68fe23e75008698968571d9ad33abf18,18e1b0b61539e83a93fd245ddfac00ea
74a117e7-3ee9-4136-92c2-84b8c1b0e35a,48483a51-825c-43b5-83de-eeed9addb7ae,f812def4-8e9f-404e-9ecc-8509113ad10d,2 tháng tu?i,< 7 tu?i,1,Week,8,365,T? 2 tháng - d??i 7 tu?i ch?a tiêm BH-HG-UV,5,NaN,ml,None,0.5,30,30,28,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,9b0b827b58f886eaeffa4b6ba4905529,fa9dd6c5076de83e55ef4d36120596e7
74fb2319-896a-41a0-8718-cd38bfde4983,460ff90d-fde5-4143-9f47-0a4ed0c9893d,97bfc31d-d30d-4672-812a-d63ebce8fa48,,,1,Week,0,52143,Tiêm b?p 0.5ml - Tiêm d? phòng,3,NaN,ml,None,0.5,7,7,7,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,c80a371c7a79925435ba3fa5a7a2b876,5025baf7368167c02cb285997f555e5d
7504b5cb-97e2-400f-b662-cd012f5d8faa,aef31f15-060c-46a6-93cd-5cbda35500e5,5279d7bb-8916-46dd-91a1-53838bee091d,7 tu?i,,3,Age,7,1000,T? 7 tu?i,3,NaN,ml,None,0.5,30,30,28,FALSE,TRUE,None,12/9/2023,4/24/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,ed8f277150760ca6379d4b6dd55bcf4f,1e6cc473a6bfffe1716874921a50a10a
75815666-b92c-450b-a28e-10523e4ce392,24de4840-2596-48a5-bdbd-1036255137ac,d2185439-42f0-4734-be8c-4e0c122bc48a,7 tu?i,< 10 tu?i,3,Age,7,10,T? 7 - d??i 10 tu?i - tiêm nh?c,1,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,12/9/2023,4/24/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,df54cf0d3c87148cbd2139cb45904194,fcd8b398a041a2b3f877ef37aa78ba86
769cd1ad-d443-4b6d-91bc-a1e0daf9adf2,215e9b7b-ed5f-44f8-9610-4c176ce1b499,543e9685-b1fd-4efd-a670-38a788feabdb,9 tháng tu?i,<1 Tu?i,2,Month,9,12,Ch?a tiêm s?i ??n - t? 9 tháng - d??i 1 tu?i,3,3,ml,None,0.5,NaN,90,88,FALSE,TRUE,None,8/17/2023,8/22/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,0d1653dc716823d25cc45c13e025d303,ac561f73d5d17a2625c55eed595ab34f
76be30be-41de-4390-8fae-7f1f2b4494f6,57160eb5-6a52-4942-af54-802a80bedf4f,50b8cd1b-fd31-4a24-808d-72ec6f5f8291,,,1,Week,0,52143,Tiêm trong da 0.1mlx2 - Sau ph?i nhi?m - Ch?a d? phòng,4,NaN,ml,None,0.2,3,3,3,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,8f6480cb57d4fac7de652d672fe2ca0c,6dea947cf80496b33406c0ec109af21e
770008a8-1454-4c7d-8882-93ac6a1aa2a8,0faa12fb-9688-40de-9f07-8e75604a82f3,d2eee2d8-8568-4a60-b1c2-0c3ffef6bbcd,>= 0 Tu?i,,1,Week,0,52143,T? 0 tu?i tr? lên,10,10,ml,,0.5,0,0,0,FALSE,TRUE,None,10/28/2024,10/28/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,f70dba8ba55f8af6512e4cc50efa04e7,a58ee24d392730e2e9cd704613828b59
77b9a0b0-7126-41ee-8f17-870eba4cdb5b,0127d89b-80a3-4276-bb9a-1a99f1c48345,fbc1852c-e226-4f09-887e-338f44726a54,9 tháng tu?i,< 13 tu?i,2,Month,9,156,T? 9 tháng - d??i 13 tu?i,2,2,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,be7abfc0c1ae8125b8c5b7e7833940d6,33b4954fce39d9b66259eab9aa9aef0b
781ea096-79c6-4320-8a99-eeb318d0f33c,2059d31c-36f3-4308-a4d6-50fb04465d26,c07b5616-0b15-457e-b33d-2d39098fd81e,,10 tu?i,1,Week,0,522,T? 10 tu?i tr? xu?ng - Thông th??ng,3,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,d6967dd987124803f8f94d47bf15a3ea,deaa12ea49bcb61504f8d3881440b58d
78b2dce3-5ab2-49f5-931e-d04eab137d37,a11ee261-da45-4fa6-9a6e-f21566a798da,d2185439-42f0-4734-be8c-4e0c122bc48a,10 tu?i,None,3,Age,10,1000,T? 10 tu?i tr? lên - tiêm nh?c,1,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,12/9/2023,4/24/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,be98a818969a0b419aa03e1c3b1eed2c,1aeb57904915abc56a12543fd08cee5a
78b5a3b7-38a5-428d-8746-ffb85494e1ed,6e279f62-1faf-4b50-beb8-2ac5242ee195,97bfc31d-d30d-4672-812a-d63ebce8fa48,,,0,None,0,0,Tiêm trong da 0.1ml - Sau ph?i nhi?m - ?ã d? phòng,2,NaN,ml,None,0.1,0,0,0,FALSE,TRUE,None,12/9/2023,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,31a975315e5cbeb8530928de20fdaee1,e94575f3cd8de7d4024b9c824375fca9
795df7aa-be38-405e-ad83-29647336affe,1c34b556-8395-4479-9a1e-c09c416f7c9d,c831fd22-a28b-4976-a61c-d2d646d948ab,36 tháng tu?i,,3,Age,3,1000,Trên 3 tu?i,3,NaN,ml,"C? nh?c l?i M?i 4,5,6,.. -> cách nhau 3 N?M",1,NaN,1080,1078,FALSE,FALSE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,b182e6b0abf51a1daecd27cce25d8cec,712fd0712c1f3818319a28f9c6ac0f09
79dd3ce2-a6b6-4329-8d3c-350f61bffd09,04eb032d-8893-4b7b-ade3-cdd4b243de88,dfbb61f5-306a-4a02-bba0-ca3cc234e048,36 tháng,< 9 tu?i,3,Age,3,9,T? 36 tháng tu?i - d??i 9 tu?i,2,NaN,ml,None,0.5,NaN,360,358,FALSE,FALSE,None,6/17/2025,6/17/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,a7101394888d2f2d99a5cfe575148aa7,209f697c4f9c7e874e29c2bf5ac64bca
7a68fbfe-be0e-48e1-95a1-3d7d35b04e58,606ad97c-8dfa-4f04-8eff-888a45a17f42,d6d60800-8212-4c75-9825-953e8eb84354,6 tu?n tu?i,< 7 tháng tu?i,1,Week,6,30,T? 6 tu?n - d??i 7 tháng tu?i,4,4,ml,,0.5,30,30,28,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,b2b8802c37e78e2a1280226b421d851f,34f1ab89abd1957841a68333a04743af
7aafcf22-a3f7-4286-9e2f-9915a87f578e,db38373f-e759-4806-af32-64bd195acf33,6adcce41-9314-4491-a5bf-032e6e039664,,,3,Week,0,1000,Tiêm b?p 0.5ml - Tiêm d? phòng,3,NaN,ml,,0.5,7,7,7,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,9e0e898d7f8e7b70336dada337d4373c,373646e270b17a83f4f2299c173ce21c
7b2f4a10-2222-4f62-a3fc-1d963f77bcde,b8901acd-867d-4b64-a3bc-42a6961b1722,ec3173d3-d38a-48ae-9b2d-297878b5cae0,>= 6 tu?n,< 7 tháng,1,Week,6,30,T? 6 tu?n - d??i 7 tháng tu?i,4,4,ml,,0.5,NaN,240,238,FALSE,TRUE,None,11/8/2025,11/8/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,c6b49894860540d9bebddcc44aeb8dcf,ab5022c80164d3e62bcbfb7ecea8fb97
7b656d3c-587d-47a4-a62f-1c23a6ce22b8,6bb523c9-7ce5-4ac1-805c-ab24a9eedf2f,f7b6a56f-eb21-45e8-af79-ace66797ded2,>= 6 tu?n,< 7 tháng,1,Week,6,30,T? 6 tu?n - d??i 7 tháng tu?i,4,4,ml,,0.5,30,30,28,FALSE,TRUE,None,4/15/2025,4/15/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,41c49704964ff557c9052967b0d5b566,8dd9953b28fb52aa4ad08045a8214862
7ba223c7-a395-4019-8887-3c8009559a28,0ede20a7-da89-4fb1-ba22-85d886d2b4d0,d08dac23-e318-4e7e-8dec-95db9cd06290,7 tu?i,,3,Age,7,1000,T? 7 tu?i,2,2,ml,None,0.5,30,30,28,FALSE,TRUE,None,2/2/2026,2/2/2026,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,304bbae126c76e4f018df6d25e183717,c2fec31b2721b866cb56087901a806a8
7bf72db8-8c83-410e-a48e-fa3fb78ed99d,e3821e06-3e7b-4822-938f-ddbd650e23a3,b046a06e-cfc1-4327-9bfe-8efd07372dbd,2 tháng tu?i,< 6 tháng tu?i,1,Week,8,26,T? 02 tháng - d??i 06 tháng,3,3,ml,,0.5,NaN,240,238,FALSE,TRUE,None,6/1/2024,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,aecd1fc18686e48495e76fb10dba8c20,81775c9105d0a58953e5e45877893dff
7c917a72-d54e-450f-8f79-553e3c3a42f7,9099b391-da4e-437a-bf3c-39718795e179,50b8cd1b-fd31-4a24-808d-72ec6f5f8291,,,1,Week,0,52143,Tiêm b?p 0.5ml - Sau ph?i nhi?m - Ch?a d? phòng,5,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,5dc407d984f3a7c0708c29f5e6e2eed2,77d16ccaead6f7de0e7dee9a3bd209a1
7d54f10c-1f93-4c42-bb77-d5ef0241d3c8,7fc6092a-aab5-4f25-98ae-d76e277d25e6,d1b8a266-e964-4ff2-8b49-c28bb56edf9d,,,1,Week,0,52143,Tiêm b?p 0.5ml - Sau ph?i nhi?m - ?ã d? phòng,2,NaN,ml,None,0.5,3,3,3,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,2e602d0b32b9d87cbfebb3132c8a6c2b,6cdfff6583d5e83ccbf903c219a1ae03
7d80432d-88e4-46dc-9d7b-311ff188e641,b91adb0e-37d0-47a1-9228-d44608b04da3,b5d2027d-9ae8-47cd-b95a-b5635d39fd8d,7 tu?i,10 tu?i,3,Age,7,10,T? 7 ??n 10 tu?i,2,2,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,7/5/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,b3955fd01995deff9344da1a31a46787,a0c8688717507d0321524357b5713bdc
7dd30f77-b2b7-4059-b8dd-24fa13c7f132,9b05e9ee-180e-44e9-8117-20f529dc05f4,6adcce41-9314-4491-a5bf-032e6e039664,,,3,Week,0,1000,Tiêm trong da 0.1mlx2 - Sau ph?i nhi?m - Ch?a d? phòng,4,NaN,ml,,0.2,4,4,4,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,444672c586a201d9bb6f3cd56481afec,b00f802e7c2e426fc801f4245813881b
7df07a7a-5887-4615-8040-30397541f18d,0faa12fb-9688-40de-9f07-8e75604a82f3,d2eee2d8-8568-4a60-b1c2-0c3ffef6bbcd,>= 0 Tu?i,,1,Week,0,52143,T? 0 tu?i tr? lên,10,10,ml,,0.5,0,0,0,FALSE,TRUE,None,10/28/2024,10/28/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,26f2c902ca69c671d13ac4e56f974b1d,e3ea2437602b946c2980fc05ae0dbbf9
7e1e543d-440e-4272-af33-4939f6309178,215e9b7b-ed5f-44f8-9610-4c176ce1b499,543e9685-b1fd-4efd-a670-38a788feabdb,9 tháng tu?i,<1 Tu?i,2,Month,9,12,Ch?a tiêm s?i ??n - t? 9 tháng - d??i 1 tu?i,3,3,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,8/22/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,99652abcf364d4ed4114ad22e0ab8797,fdf2de6fc9796d738ce6e50e5110bbee
7ea7c12e-1411-498f-959e-ff318c285c75,b864abe2-7b62-4686-a997-e28323d13129,b5d2027d-9ae8-47cd-b95a-b5635d39fd8d,12 tháng tu?i,< 7 tu?i,2,Month,12,84,Ch?a tiêm s?i - D??i 7 tu?i,2,2,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,7/5/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,06292175ab6eb1488373d8e37901e233,82667165b803fa1c48346463d1331d34
7ef2d701-8710-4915-9b6f-bec1b72a5e8b,9d5d3525-1245-4165-b25a-302b0addce86,4912c9b0-bb38-4aea-9635-cedb8c3aec9d,16 tu?i,,3,Age,16,1000,T? 16 tu?i tr? lên,3,3,ml,None,1,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,182a7ee41a9c4a9b6ef70e3ffa8e4b7d,8ebf1e138b4367eac38a7d3ed3cbd41a
7f02c256-b96a-4835-984c-6e9b47b1052e,30ccc068-58fc-4213-a78f-b8825b309ff1,6adcce41-9314-4491-a5bf-032e6e039664,,,3,Week,0,1000,Tiêm trong da 0.1ml - Sau ph?i nhi?m - ?ã d? phòng,2,NaN,ml,,0.1,3,3,3,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,ac938c68ecef95055ebc3135c3f05ccf,7b278eb108d3cf45a60b13e7ed782476
7f50ed3a-a3f6-4998-b3c1-32ae47263663,bf8fe9ab-0b59-47b6-87d3-c9708d45952e,aba69b70-86f7-4fa4-aa3f-c7fbe5f7891e,,16 tu?i,3,Age,0,16,T? d??i 16 tu?i tr? xu?ng - Thông th??ng,3,NaN,ml,,0.5,0,0,0,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,3692aad9458476d4662c349a9b6a4c73,35a165dd339257d6f514a15db760fb85
7f7d68b5-95ee-4f5c-9dec-632d4210878e,be5f1635-eab8-4622-9a62-a0510e22beb5,27671f0b-f661-414c-a79d-09600863a917,>= 18 tu?i,,3,Age,18,1000,Ph? n? mang thai t? tu?n 24 ??n tu?n 36,1,1,ml,None,0.5,0,0,0,FALSE,TRUE,None,12/3/2025,12/3/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,2d778bb8fb527dfe1a00299ac78e7824,1fc950a018feca67e714518b4eb00a16
7fe34688-eeb2-4a0a-91d2-d0b15ec1c687,21dca72d-a8fc-4e35-94f9-b3e1c883d6cf,6c6438c6-d253-47ae-ab0b-f0bcca3ad323,6 tu?n,24 tháng tu?i,1,Week,6,105,Tiêm m?i 3 sau 1 tu?i,4,4,ml,None,0.5,30,30,28,FALSE,TRUE,None,12/9/2023,4/24/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,1a91062b88da19d8a840e318ea25cabd,b02782a567dc0a3a77a4f6907b13bd54
